variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,workflow_success,semantic_plan,semantic_validation,semantic_error,semantic_repair,repair_attempts,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT052,easy,Quantos códigos CID-10 distintos existem?,"SELECT COUNT(DISTINCT ""CID"") FROM cid;","SELECT COUNT(DISTINCT ""CID"") AS cid_catalog_count FROM cid;",True,7.31,,ablation_20260510T163756_4e631e55_V0_GT052,results,1,1,[[14262]],[[14262]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""cid_catalog"", ""metrics"": [{""name"": ""cid_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""diagnostico"", ""forbidden_output_dimensions"": [""diagnostico""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9309,305,9614,0.001003
V0,full_pipeline,GT053,easy,Qual o valor total gasto em internações?,"SELECT ROUND(SUM(""VAL_TOT""), 0) AS total_gasto FROM internacoes;","SELECT SUM(""VAL_TOT"") AS total_gasto FROM internacoes;",True,7.22,,ablation_20260510T163756_4e631e55_V0_GT053,results,1,1,[[52749713977.0]],[[52749713976.82597]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}, {""name"": ""total_internacoes"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14138,363,14501,0.001465
V0,full_pipeline,GT054,easy,Qual o maior valor de internação registrado?,"SELECT MAX(""VAL_TOT"") FROM internacoes;","SELECT ""VAL_TOT"" AS maior_valor_internacao FROM internacoes ORDER BY ""VAL_TOT"" DESC LIMIT 1;",True,12.39,,ablation_20260510T163756_4e631e55_V0_GT054,results,1,1,[[835828.78]],[[835828.78]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""unknown"", ""severity"": ""error"", ""message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1.""}","{""original_category"": ""unknown"", ""original_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""guidance_title"": ""Erro semantico desconhecido"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT MAX(\""VAL_TOT\"") AS maior_valor_internacao FROM internacoes;"", ""error_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""semantic_category"": ""unknown"", ""semantic_guidance"": ""Erro semantico desconhecido"", ""violated_contract"": {}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:39:01.835117"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},15711,357,16068,0.001697
V0,full_pipeline,GT055,easy,Quantos registros de raça/cor estão cadastrados?,"SELECT COUNT(*) FROM internacoes WHERE ""RACA_COR"" IS NOT NULL;","SELECT COUNT(*) FROM internacoes WHERE ""RACA_COR"" IS NOT NULL;",True,7.23,,ablation_20260510T163756_4e631e55_V0_GT055,results,1,1,[[18443084]],[[18443084]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""raca_cor"", ""forbidden_output_dimensions"": [""raca_cor""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},8962,317,9279,0.001198
V0,full_pipeline,GT057,easy,Qual a menor idade registrada nas internações?,"SELECT MIN(""IDADE"") FROM internacoes;","SELECT MIN(""IDADE"") AS idade_minima FROM internacoes;",True,6.02,,ablation_20260510T163756_4e631e55_V0_GT057,results,1,1,[[0]],[[0]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""lookup"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""idade_minima"", ""expression_type"": ""min"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""idade""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},3774,224,3998,0.000528
V0,full_pipeline,GT058,easy,Qual o total de dias de internação registrados?,"SELECT SUM(""DIAS_PERM"") FROM internacoes;","SELECT SUM(""DIAS_PERM"") AS total_dias_internacao FROM internacoes;",True,6.97,,ablation_20260510T163756_4e631e55_V0_GT058,results,1,1,[[98583785]],[[98583785]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14103,310,14413,0.001428
V0,full_pipeline,GT059,easy,Qual a maior idade registrada nas internações?,"SELECT MAX(""IDADE"") FROM internacoes;","SELECT MAX(""IDADE"") AS idade_maxima FROM internacoes;",True,5.85,,ablation_20260510T163756_4e631e55_V0_GT059,results,1,1,[[130]],[[130]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""lookup"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""idade_maxima"", ""expression_type"": ""max"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""idade""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},3774,232,4006,0.000532
V0,full_pipeline,GT060,easy,Qual a média de valor gasto por internação?,"SELECT AVG(""VAL_TOT"") AS media_valor_internacao FROM internacoes;","SELECT ROUND(AVG(""VAL_TOT""), 2) AS media_valor_gasto FROM internacoes WHERE ""VAL_TOT"" IS NOT NULL;",True,8.45,,ablation_20260510T163756_4e631e55_V0_GT060,results,1,1,[[2860.135212572339]],[[2860.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""media"", ""expression_type"": ""avg"", ""required_filters"": []}, {""name"": ""total_internacoes"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""internacoes"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14166,397,14563,0.001489
V0,full_pipeline,GT062,easy,Qual a média de valor de serviço hospitalar por paciente?,"SELECT AVG(""VAL_SH"") AS media_valor FROM internacoes WHERE ""VAL_SH"" IS NOT NULL;","SELECT ROUND(AVG(""VAL_SH""), 2) AS media_val_sh FROM internacoes WHERE ""VAL_SH"" IS NOT NULL;",True,8.81,,ablation_20260510T163756_4e631e55_V0_GT062,results,1,1,[[1912.3409989919187]],[[1912.34]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""rate"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""media_val_sh"", ""expression_type"": ""avg"", ""required_filters"": [""AVG(VAL_SH)""]}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14118,357,14475,0.001458
V0,full_pipeline,GT064,easy,Quantas internações com idade acima de 60 anos?,"SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" > 60;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" > 60;",True,7.58,,ablation_20260510T163756_4e631e55_V0_GT064,results,1,1,[[4791849]],[[4791849]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""idade"", ""values"": [""60""], ""operator"": "">""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""idade""], ""counted_entity"": ""idade"", ""forbidden_output_dimensions"": [""idade""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},4073,289,4362,0.000612
V0,full_pipeline,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",True,5.97,,ablation_20260510T163756_4e631e55_V0_GT094,results,1,1,[[333]],[[333]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},8529,274,8803,0.001108
V0,full_pipeline,GT095,easy,Quantas categorias de raça/cor estão cadastradas?,SELECT COUNT(*) AS total_categorias FROM raca_cor;,SELECT COUNT(*) FROM raca_cor;,True,6.96,,ablation_20260510T163756_4e631e55_V0_GT095,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""raca_cor""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},8942,301,9243,0.001032
V0,full_pipeline,GT096,easy,Quantos tipos de vínculo previdenciário existem?,SELECT COUNT(*) AS total_vinculos FROM vincprev;,SELECT COUNT(*) FROM vincprev;,True,10.44,,ablation_20260510T163756_4e631e55_V0_GT096,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""vincprev_catalog"", ""metrics"": [{""name"": ""vincprev_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},8934,316,9250,0.001194
V0,full_pipeline,GT097,easy,Quantos níveis de instrução estão cadastrados?,SELECT COUNT(*) AS total_niveis FROM instrucao;,"SELECT COUNT(DISTINCT ""INSTRU"") FROM instrucao;",True,7.73,,ablation_20260510T163756_4e631e55_V0_GT097,results,1,1,[[12]],[[12]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": [""instrucao""]}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},8802,321,9123,0.001177
V0,full_pipeline,GT098,easy,Quantos municípios estão cadastrados no total?,SELECT COUNT(*) AS total_municipios FROM municipios;,SELECT COUNT(*) FROM municipios;,True,8.13,,ablation_20260510T163756_4e631e55_V0_GT098,results,1,1,[[5571]],[[5571]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9010,272,9282,0.000967
V0,full_pipeline,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",True,17.99,,ablation_20260510T163756_4e631e55_V0_GT099,results,1,1,[[9360106255.76053]],[[9360106255.759855]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""uti"", ""values"": [""VAL_UTI > 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""gasto"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},14176,383,14559,0.001483
V0,full_pipeline,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT ""VAL_SP"" AS maior_valor_servico_profissional FROM internacoes ORDER BY ""VAL_SP"" DESC LIMIT 1;",True,9.13,,ablation_20260510T163756_4e631e55_V0_GT100,results,1,1,[[66078.14]],[[66078.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}, {""name"": ""total_internacoes"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""unknown"", ""severity"": ""error"", ""message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1.""}","{""original_category"": ""unknown"", ""original_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""guidance_title"": ""Erro semantico desconhecido"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT MAX(\""VAL_SP\"") AS maior_valor_servico_profissional FROM internacoes;"", ""error_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""semantic_category"": ""unknown"", ""semantic_guidance"": ""Erro semantico desconhecido"", ""violated_contract"": {}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:39:34.721048"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},15874,416,16290,0.001555
V0,full_pipeline,GT101,easy,Qual a maior permanência hospitalar registrada?,"SELECT MAX(""DIAS_PERM"") AS max_dias FROM internacoes;","SELECT ""DIAS_PERM"" AS maior_permanencia FROM internacoes ORDER BY ""DIAS_PERM"" DESC LIMIT 1;",True,11.37,,ablation_20260510T163756_4e631e55_V0_GT101,results,1,1,[[363]],[[363]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""unknown"", ""severity"": ""error"", ""message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1.""}","{""original_category"": ""unknown"", ""original_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""guidance_title"": ""Erro semantico desconhecido"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT MAX(\""DIAS_PERM\"") AS maior_permanencia FROM internacoes;"", ""error_message"": ""SEMANTIC PLAN ERROR: The plan requires a global top-N answer, but SQL does not limit the result to top_n=1."", ""semantic_category"": ""unknown"", ""semantic_guidance"": ""Erro semantico desconhecido"", ""violated_contract"": {}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:39:38.530473"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},15704,378,16082,0.001709
V0,full_pipeline,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'MA';",True,9.15,,ablation_20260510T163756_4e631e55_V0_GT102,results,1,1,[[217]],[[217]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""municipio_catalog_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [{""field"": ""estado"", ""values"": [""MA""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [""estado""], ""counted_entity"": ""municipio"", ""forbidden_output_dimensions"": [""estado"", ""municipio""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9116,325,9441,0.001006
V0,full_pipeline,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,"SELECT COUNT(DISTINCT ""estado"") FROM municipios;",True,7.96,,ablation_20260510T163756_4e631e55_V0_GT103,results,1,1,[[28]],[[28]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_catalog"", ""metrics"": [{""name"": ""estado_coverage_count"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [], ""filters"": [], ""answer_shape"": {""row_grain"": ""single_scalar"", ""top_n_scope"": ""none"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""scalar"", ""expected_row_count"": ""one"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""estado"", ""forbidden_output_dimensions"": [""estado""]}, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""catalog_cardinality_must_use_reference_table""], ""null_policy"": [], ""message"": null}",{},{},[],{},9043,310,9353,0.000986
