variant_id,variant_name,mode,description_variant,prompt_variant,id,difficulty,question,stage_used,heuristic_tables,heuristic_confidence,embedding_tables,embedding_confidence,llm_tables,llm_raw_response,raw_selected_tables,validated_selected_tables,gold_core_tables,gold_optional_tables,gold_forbidden_tables,raw_core_recall,raw_allowed_precision,raw_exact_core_match,raw_acceptable,raw_forbidden_hit,raw_missing_core,raw_unexpected_tables,raw_forbidden_selected,validated_core_recall,validated_allowed_precision,validated_exact_core_match,validated_acceptable,validated_forbidden_hit,validated_missing_core,validated_unexpected_tables,validated_forbidden_selected,error
TS01,heuristic_only,heuristic_only,current,current,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?",heuristic,"[""internacoes"", ""municipios"", ""instrucao""]",0.94,[],0.0,[],,"[""internacoes"", ""municipios"", ""instrucao""]","[""internacoes"", ""municipios"", ""instrucao""]","[""internacoes"", ""instrucao"", ""municipios""]",[],"[""socioeconomico""]",1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS01,heuristic_only,heuristic_only,current,current,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,heuristic,"[""internacoes"", ""municipios""]",0.93,[],0.0,[],,"[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]","[""internacoes"", ""especialidade""]",[],"[""socioeconomico""]",0.5,0.5,False,False,False,"[""especialidade""]","[""municipios""]",[],0.5,0.5,False,False,False,"[""especialidade""]","[""municipios""]",[],
TS01,heuristic_only,heuristic_only,current,current,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,heuristic,[],0.0,[],0.0,[],,[],"[""internacoes"", ""hospital"", ""municipios""]","[""internacoes"", ""hospital"", ""municipios""]",[],[],0.0,0.0,False,False,False,"[""hospital"", ""internacoes"", ""municipios""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS01,heuristic_only,heuristic_only,current,current,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,heuristic,"[""internacoes"", ""municipios""]",0.93,[],0.0,[],,"[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS01,heuristic_only,heuristic_only,current,current,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,heuristic,[],0.0,[],0.0,[],,[],[],"[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes"", ""municipios""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""municipios""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT094,easy,Quantas nacionalidades estão cadastradas?,heuristic,[],0.0,[],0.0,[],,[],[],"[""nacionalidade""]",[],[],0.0,0.0,False,False,False,"[""nacionalidade""]",[],[],0.0,0.0,False,False,False,"[""nacionalidade""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT099,easy,Qual o total gasto em internações de UTI?,heuristic,[],0.0,[],0.0,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,heuristic,[],0.0,[],0.0,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT108,medium,Qual a distribuição de internações por raça/cor?,heuristic,[],0.0,[],0.0,[],,[],[],"[""internacoes"", ""raca_cor""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""raca_cor""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""raca_cor""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT111,hard,Quantos hospitais registraram internações mas nunca tiveram nenhum óbito registrado?,heuristic,[],0.0,[],0.0,[],,[],"[""internacoes""]","[""internacoes""]","[""hospital""]",[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS01,heuristic_only,heuristic_only,current,current,GT113,hard,Quais são os 10 municípios do RS com taxa de mortalidade acima da média estadual (considerando apenas municípios com mais de 500 internações)?,heuristic,"[""internacoes"", ""municipios""]",0.93,[],0.0,[],,"[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS01,heuristic_only,heuristic_only,current,current,GT118,hard,Quais são os 10 hospitais com mais de 1000 internações que nunca registraram nenhuma internação em UTI?,heuristic,[],0.0,[],0.0,[],,[],[],"[""internacoes""]","[""hospital""]",[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS01,heuristic_only,heuristic_only,current,current,GT122,hard,"Quais procedimentos, ordenados por volume decrescente, cobrem até 80% do total de procedimentos realizados?",heuristic,"[""internacoes"", ""internacao_procedimento"", ""procedimentos""]",0.92,[],0.0,[],,"[""internacoes"", ""internacao_procedimento"", ""procedimentos""]","[""internacoes"", ""internacao_procedimento"", ""procedimentos""]","[""internacao_procedimento"", ""procedimentos""]","[""internacoes""]","[""socioeconomico""]",1.0,1.0,False,True,False,[],[],[],1.0,1.0,False,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT001,easy,Quantas internações foram registradas no total?,embedding,[],0.0,[],0.3089641332626343,[],,[],[],"[""internacoes""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT002,easy,Quantas mortes foram registradas?,embedding,[],0.0,[],0.407784104347229,[],,[],"[""internacoes""]","[""internacoes""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT007,easy,Quantos registros de internação em UTI existem?,embedding,[],0.0,[],0.37387198209762573,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT010,easy,Quantos casos obstétricos foram registrados?,embedding,[],0.0,[],0.3514367938041687,[],,[],[],"[""internacoes""]",[],"[""cid"", ""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT014,medium,Quantas internações por meningite ocasionaram em morte?,embedding,[],0.0,[],0.3335118293762207,[],,[],"[""internacoes""]","[""internacoes"", ""cid""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],0.5,1.0,False,False,False,"[""cid""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT017,easy,Qual o tempo médio de permanência hospitalar?,embedding,[],0.0,[],0.4313787817955017,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,embedding,[],0.0,"[""socioeconomico"", ""nacionalidade"", ""internacoes""]",0.6937304735183716,[],,"[""socioeconomico"", ""nacionalidade"", ""internacoes""]","[""socioeconomico""]","[""socioeconomico""]",[],"[""internacoes""]",1.0,0.3333,False,False,True,[],"[""internacoes"", ""nacionalidade""]","[""internacoes""]",1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT021,hard,Quais são os 5 procedimentos mais realizados?,embedding,[],0.0,"[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]",0.6476311683654785,[],,"[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos""]","[""internacoes""]","[""socioeconomico"", ""cid""]",1.0,0.75,False,False,False,[],"[""especialidade""]",[],1.0,0.75,False,False,False,[],"[""especialidade""]",[],
TS02,embedding_only,embedding_only,current,current,GT023,medium,Quantas internações de UTI resultaram em óbito?,embedding,[],0.0,[],0.4099887013435364,[],,[],"[""internacoes""]","[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT028,hard,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,embedding,[],0.0,"[""socioeconomico"", ""municipios"", ""cid""]",0.5034670829772949,[],,"[""socioeconomico"", ""municipios"", ""cid""]","[""municipios"", ""cid"", ""internacoes""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",0.5,0.3333,False,False,True,"[""internacoes""]","[""cid"", ""socioeconomico""]","[""socioeconomico""]",1.0,0.6667,False,False,False,[],"[""cid""]",[],
TS02,embedding_only,embedding_only,current,current,GT033,easy,Qual a idade média dos pacientes internados?,embedding,[],0.0,[],0.39789241552352905,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT035,medium,Qual o diagnóstico mais comum nas internações?,embedding,[],0.0,"[""cid"", ""especialidade"", ""municipios""]",0.5144975185394287,[],,"[""cid"", ""especialidade"", ""municipios""]","[""cid"", ""especialidade"", ""municipios""]","[""internacoes"", ""cid""]",[],[],0.5,0.3333,False,False,False,"[""internacoes""]","[""especialidade"", ""municipios""]",[],0.5,0.3333,False,False,False,"[""internacoes""]","[""especialidade"", ""municipios""]",[],
TS02,embedding_only,embedding_only,current,current,GT036,medium,Quantas internações ocorreram em 2015?,embedding,[],0.0,[],0.18594375252723694,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT037,medium,Quantos pacientes nasceram antes de 1950?,embedding,[],0.0,[],0.3644375205039978,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,embedding,[],0.0,[],0.41348353028297424,[],,[],"[""internacoes""]","[""internacoes"", ""cid""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],0.5,1.0,False,False,False,"[""cid""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT044,hard,Qual o custo médio de UTI por faixa etária dos pacientes?,embedding,[],0.0,"[""internacoes"", ""socioeconomico"", ""hospital""]",0.5730061531066895,[],,"[""internacoes"", ""socioeconomico"", ""hospital""]","[""internacoes"", ""socioeconomico"", ""hospital""]","[""internacoes""]",[],[],1.0,0.3333,False,False,False,[],"[""hospital"", ""socioeconomico""]",[],1.0,0.3333,False,False,False,[],"[""hospital"", ""socioeconomico""]",[],
TS02,embedding_only,embedding_only,current,current,GT046,medium,Qual a evolução de internações para cada ano?,embedding,[],0.0,[],0.28544941544532776,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,embedding,[],0.0,"[""cid"", ""socioeconomico"", ""internacoes""]",0.5566267967224121,[],,"[""cid"", ""socioeconomico"", ""internacoes""]","[""cid"", ""socioeconomico"", ""internacoes""]","[""internacoes"", ""cid""]",[],[],1.0,0.6667,False,False,False,[],"[""socioeconomico""]",[],1.0,0.6667,False,False,False,[],"[""socioeconomico""]",[],
TS02,embedding_only,embedding_only,current,current,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,embedding,[],0.0,"[""socioeconomico"", ""cid"", ""internacoes""]",0.5796377658843994,[],,"[""socioeconomico"", ""cid"", ""internacoes""]","[""cid"", ""internacoes""]","[""internacoes""]",[],"[""socioeconomico""]",1.0,0.3333,False,False,True,[],"[""cid"", ""socioeconomico""]","[""socioeconomico""]",1.0,0.5,False,False,False,[],"[""cid""]",[],
TS02,embedding_only,embedding_only,current,current,GT053,easy,Qual o valor total gasto em internações?,embedding,[],0.0,[],0.3181076943874359,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT065,medium,Qual o nível de instrução dos pacientes internados?,embedding,[],0.0,"[""instrucao"", ""especialidade"", ""internacoes""]",0.5054357051849365,[],,"[""instrucao"", ""especialidade"", ""internacoes""]","[""instrucao"", ""especialidade"", ""internacoes""]","[""internacoes"", ""instrucao""]",[],[],1.0,0.6667,False,False,False,[],"[""especialidade""]",[],1.0,0.6667,False,False,False,[],"[""especialidade""]",[],
TS02,embedding_only,embedding_only,current,current,GT067,medium,Qual a quantidade de internações por especialidade?,embedding,[],0.0,[],0.4686260223388672,[],,[],[],"[""internacoes"", ""especialidade""]",[],[],0.0,0.0,False,False,False,"[""especialidade"", ""internacoes""]",[],[],0.0,0.0,False,False,False,"[""especialidade"", ""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT068,medium,Quais são os 10 procedimentos mais comuns?,embedding,[],0.0,"[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]",0.6438196897506714,[],,"[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos"", ""especialidade"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos""]","[""internacoes""]","[""socioeconomico""]",1.0,0.75,False,False,False,[],"[""especialidade""]",[],1.0,0.75,False,False,False,[],"[""especialidade""]",[],
TS02,embedding_only,embedding_only,current,current,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,embedding,[],0.0,[],0.3811836838722229,[],,[],"[""internacoes""]","[""internacoes"", ""raca_cor""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""raca_cor""]",[],[],0.5,1.0,False,False,False,"[""raca_cor""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT076,hard,Quais são os 10 municípios que atendem mais pacientes?,embedding,[],0.0,"[""municipios"", ""hospital"", ""especialidade""]",0.6079251766204834,[],,"[""municipios"", ""hospital"", ""especialidade""]","[""municipios"", ""hospital"", ""especialidade""]","[""internacoes"", ""hospital"", ""municipios""]",[],[],0.6667,0.6667,False,False,False,"[""internacoes""]","[""especialidade""]",[],0.6667,0.6667,False,False,False,"[""internacoes""]","[""especialidade""]",[],
TS02,embedding_only,embedding_only,current,current,GT078,hard,"Quais são os 10 principais motivos de internação para pacientes com menos de 18 anos, entre 18 e 64 anos, e acima de 64 anos?",embedding,[],0.0,[],0.33327966928482056,[],,[],[],"[""internacoes"", ""cid""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT081,hard,Quais são os 5 procedimentos mais realizados para cada sexo?,embedding,[],0.0,"[""sexo"", ""internacao_procedimento"", ""procedimentos"", ""internacoes""]",0.57939612865448,[],,"[""sexo"", ""internacao_procedimento"", ""procedimentos"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos"", ""internacoes""]","[""internacoes"", ""internacao_procedimento"", ""procedimentos""]",[],"[""socioeconomico""]",1.0,0.75,False,False,False,[],"[""sexo""]",[],1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?",embedding,[],0.0,"[""socioeconomico"", ""instrucao"", ""internacoes""]",0.5458835363388062,[],,"[""socioeconomico"", ""instrucao"", ""internacoes""]","[""instrucao"", ""internacoes""]","[""internacoes"", ""instrucao"", ""municipios""]",[],"[""socioeconomico""]",0.6667,0.6667,False,False,True,"[""municipios""]","[""socioeconomico""]","[""socioeconomico""]",0.6667,1.0,False,False,False,"[""municipios""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,embedding,[],0.0,"[""internacoes"", ""socioeconomico"", ""cid""]",0.6067803502082825,[],,"[""internacoes"", ""socioeconomico"", ""cid""]","[""internacoes"", ""cid""]","[""internacoes"", ""especialidade""]",[],"[""socioeconomico""]",0.5,0.3333,False,False,True,"[""especialidade""]","[""cid"", ""socioeconomico""]","[""socioeconomico""]",0.5,0.5,False,False,False,"[""especialidade""]","[""cid""]",[],
TS02,embedding_only,embedding_only,current,current,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,embedding,[],0.0,"[""internacoes"", ""hospital"", ""municipios""]",0.5401742458343506,[],,"[""internacoes"", ""hospital"", ""municipios""]","[""internacoes"", ""hospital"", ""municipios""]","[""internacoes"", ""hospital"", ""municipios""]",[],[],1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,embedding,[],0.0,"[""socioeconomico"", ""cid"", ""internacoes""]",0.5700252652168274,[],,"[""socioeconomico"", ""cid"", ""internacoes""]","[""cid"", ""internacoes""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",0.5,0.3333,False,False,True,"[""municipios""]","[""cid"", ""socioeconomico""]","[""socioeconomico""]",0.5,0.5,False,False,False,"[""municipios""]","[""cid""]",[],
TS02,embedding_only,embedding_only,current,current,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,embedding,[],0.0,[],0.49368417263031006,[],,[],[],"[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes"", ""municipios""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""municipios""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT094,easy,Quantas nacionalidades estão cadastradas?,embedding,[],0.0,"[""nacionalidade"", ""etnia"", ""raca_cor""]",0.5270271301269531,[],,"[""nacionalidade"", ""etnia"", ""raca_cor""]","[""nacionalidade"", ""etnia"", ""raca_cor""]","[""nacionalidade""]",[],[],1.0,0.3333,False,False,False,[],"[""etnia"", ""raca_cor""]",[],1.0,0.3333,False,False,False,[],"[""etnia"", ""raca_cor""]",[],
TS02,embedding_only,embedding_only,current,current,GT099,easy,Qual o total gasto em internações de UTI?,embedding,[],0.0,"[""internacoes"", ""socioeconomico"", ""internacao_procedimento"", ""procedimentos""]",0.5097655653953552,[],,"[""internacoes"", ""socioeconomico"", ""internacao_procedimento"", ""procedimentos""]","[""internacoes"", ""socioeconomico"", ""internacao_procedimento"", ""procedimentos""]","[""internacoes""]",[],[],1.0,0.25,False,False,False,[],"[""internacao_procedimento"", ""procedimentos"", ""socioeconomico""]",[],1.0,0.25,False,False,False,[],"[""internacao_procedimento"", ""procedimentos"", ""socioeconomico""]",[],
TS02,embedding_only,embedding_only,current,current,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,embedding,[],0.0,[],0.19196704030036926,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT108,medium,Qual a distribuição de internações por raça/cor?,embedding,[],0.0,[],0.45747634768486023,[],,[],[],"[""internacoes"", ""raca_cor""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""raca_cor""]",[],[],0.0,0.0,False,False,False,"[""internacoes"", ""raca_cor""]",[],[],
TS02,embedding_only,embedding_only,current,current,GT111,hard,Quantos hospitais registraram internações mas nunca tiveram nenhum óbito registrado?,embedding,[],0.0,[],0.4752999544143677,[],,[],"[""internacoes""]","[""internacoes""]","[""hospital""]",[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS02,embedding_only,embedding_only,current,current,GT113,hard,Quais são os 10 municípios do RS com taxa de mortalidade acima da média estadual (considerando apenas municípios com mais de 500 internações)?,embedding,[],0.0,"[""socioeconomico"", ""municipios"", ""cid""]",0.5210666656494141,[],,"[""socioeconomico"", ""municipios"", ""cid""]","[""municipios"", ""cid"", ""internacoes""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",0.5,0.3333,False,False,True,"[""internacoes""]","[""cid"", ""socioeconomico""]","[""socioeconomico""]",1.0,0.6667,False,False,False,[],"[""cid""]",[],
TS02,embedding_only,embedding_only,current,current,GT118,hard,Quais são os 10 hospitais com mais de 1000 internações que nunca registraram nenhuma internação em UTI?,embedding,[],0.0,"[""hospital"", ""internacoes"", ""municipios""]",0.5314669609069824,[],,"[""hospital"", ""internacoes"", ""municipios""]","[""hospital"", ""internacoes"", ""municipios""]","[""internacoes""]","[""hospital""]",[],1.0,0.6667,False,False,False,[],"[""municipios""]",[],1.0,0.6667,False,False,False,[],"[""municipios""]",[],
TS02,embedding_only,embedding_only,current,current,GT122,hard,"Quais procedimentos, ordenados por volume decrescente, cobrem até 80% do total de procedimentos realizados?",embedding,[],0.0,"[""internacao_procedimento"", ""procedimentos"", ""internacoes""]",0.5855380296707153,[],,"[""internacao_procedimento"", ""procedimentos"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos"", ""internacoes""]","[""internacao_procedimento"", ""procedimentos""]","[""internacoes""]","[""socioeconomico""]",1.0,1.0,False,True,False,[],[],[],1.0,1.0,False,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT001,easy,Quantas internações foram registradas no total?,embedding,[],0.0,[],0.3089641332626343,[],,[],[],"[""internacoes""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT002,easy,Quantas mortes foram registradas?,embedding,[],0.0,[],0.407784104347229,[],,[],"[""internacoes""]","[""internacoes""]",[],"[""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT007,easy,Quantos registros de internação em UTI existem?,embedding,[],0.0,[],0.37387198209762573,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT010,easy,Quantos casos obstétricos foram registrados?,embedding,[],0.0,[],0.3514367938041687,[],,[],[],"[""internacoes""]",[],"[""cid"", ""socioeconomico""]",0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT014,medium,Quantas internações por meningite ocasionaram em morte?,embedding,[],0.0,[],0.3335118293762207,[],,[],"[""internacoes""]","[""internacoes"", ""cid""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],0.5,1.0,False,False,False,"[""cid""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT017,easy,Qual o tempo médio de permanência hospitalar?,embedding,[],0.0,[],0.4313787817955017,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,heuristic,"[""socioeconomico""]",0.95,[],0.0,[],,"[""socioeconomico""]","[""socioeconomico""]","[""socioeconomico""]",[],"[""internacoes""]",1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT021,hard,Quais são os 5 procedimentos mais realizados?,heuristic,"[""internacoes"", ""internacao_procedimento"", ""procedimentos""]",0.92,[],0.0,[],,"[""internacoes"", ""internacao_procedimento"", ""procedimentos""]","[""internacoes"", ""internacao_procedimento"", ""procedimentos""]","[""internacao_procedimento"", ""procedimentos""]","[""internacoes""]","[""socioeconomico"", ""cid""]",1.0,1.0,False,True,False,[],[],[],1.0,1.0,False,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT023,medium,Quantas internações de UTI resultaram em óbito?,embedding,[],0.0,[],0.4099887013435364,[],,[],"[""internacoes""]","[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],1.0,1.0,True,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT028,hard,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,heuristic,"[""internacoes"", ""municipios""]",0.93,[],0.0,[],,"[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]","[""internacoes"", ""municipios""]",[],"[""socioeconomico""]",1.0,1.0,True,True,False,[],[],[],1.0,1.0,True,True,False,[],[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT033,easy,Qual a idade média dos pacientes internados?,embedding,[],0.0,[],0.39789241552352905,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT035,medium,Qual o diagnóstico mais comum nas internações?,embedding,[],0.0,"[""cid"", ""especialidade"", ""municipios""]",0.5144975185394287,[],,"[""cid"", ""especialidade"", ""municipios""]","[""cid"", ""especialidade"", ""municipios""]","[""internacoes"", ""cid""]",[],[],0.5,0.3333,False,False,False,"[""internacoes""]","[""especialidade"", ""municipios""]",[],0.5,0.3333,False,False,False,"[""internacoes""]","[""especialidade"", ""municipios""]",[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT036,medium,Quantas internações ocorreram em 2015?,embedding,[],0.0,[],0.18594375252723694,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT037,medium,Quantos pacientes nasceram antes de 1950?,embedding,[],0.0,[],0.3644375205039978,[],,[],[],"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],0.0,0.0,False,False,False,"[""internacoes""]",[],[],
TS03,heuristic_embedding_only,heuristic_embedding_only,current,current,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,embedding,[],0.0,[],0.41348353028297424,[],,[],"[""internacoes""]","[""internacoes"", ""cid""]",[],[],0.0,0.0,False,False,False,"[""cid"", ""internacoes""]",[],[],0.5,1.0,False,False,False,"[""cid""]",[],[],
