variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V3,no_validation,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",False,5.31,,ablation_20260510T045032_20b0adf9_V3_GT085,results,0,0,[],[],{},,"{""disable_validation"": true}",14858,445,15303,0.001939
V3,no_validation,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","SELECT mu.estado, h.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100 ORDER BY mu.estado, custo_medio_uti DESC LIMIT 3;",False,7.39,,ablation_20260510T045032_20b0adf9_V3_GT086,results,0,0,[],[],{},,"{""disable_validation"": true}",16717,589,17306,0.001757
V3,no_validation,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") ORDER BY mu.""estado"", ano;",False,7.69,,ablation_20260510T045032_20b0adf9_V3_GT087,results,0,0,[],[],{},,"{""disable_validation"": true}",15386,533,15919,0.002071
V3,no_validation,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,"SELECT mu.nome AS municipio, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ORDER BY pct_uti DESC LIMIT 5;","WITH total_internacoes AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ), uti_internacoes AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""VAL_UTI"" > 0 GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ) SELECT ti.""municipio"", ROUND(COALESCE(ui.total_uti, 0) * 100.0 / ti.total, 2) AS proporcao FROM total_internacoes ti LEFT JOIN uti_internacoes ui ON ti.""municipio"" = ui.""municipio"" ORDER BY proporcao DESC LIMIT 5;",False,7.53,,ablation_20260510T045032_20b0adf9_V3_GT088,results,0,0,[],[],{},,"{""disable_validation"": true}",14938,633,15571,0.002064
V3,no_validation,GT089,hard,Quais são os 10 hospitais com maior taxa de mortalidade obstétrica (com mais de 500 internações obstétricas)?,"SELECT h.""CNES"", COUNT(*) AS total_obstetricos, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_mortalidade FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""ESPEC"" = 2 GROUP BY h.""CNES"" HAVING COUNT(*) > 500 ORDER BY pct_mortalidade DESC LIMIT 10;","WITH obstetricas AS ( SELECT ""CNES"", COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes FROM internacoes WHERE ""ESPEC"" = 2 GROUP BY ""CNES"" HAVING COUNT(*) > 500 ) SELECT o.""CNES"", o.total_internacoes, o.total_mortes, ROUND(o.total_mortes * 100.0 / o.total_internacoes, 2) AS taxa_mortalidade FROM obstetricas o ORDER BY taxa_mortalidade DESC LIMIT 10;",False,6.7,,ablation_20260510T045032_20b0adf9_V3_GT089,results,0,0,[],[],{},,"{""disable_validation"": true}",13572,543,14115,0.001872
V3,no_validation,GT090,hard,Quais são os 10 diagnósticos com maior média de dias de internação (com mais de 10000 casos)?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes, ROUND(AVG(i.""DIAS_PERM""), 2) AS media_dias FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY AVG(i.""DIAS_PERM"") DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS diagnostico, AVG(i.""DIAS_PERM"") AS media_dias_permanencia FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY media_dias_permanencia DESC LIMIT 10;",False,6.01,,ablation_20260510T045032_20b0adf9_V3_GT090,results,0,0,[],[],{},,"{""disable_validation"": true}",14901,421,15322,0.001931
V3,no_validation,GT091,hard,Quais são os 5 hospitais mais eficientes em custo por dia de internação (com mais de 1000 internações)?,"SELECT h.""CNES"", ROUND(SUM(i.""VAL_TOT"") / SUM(i.""DIAS_PERM""), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""DIAS_PERM"" > 0 AND i.""VAL_TOT"" IS NOT NULL GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 ORDER BY custo_por_dia ASC LIMIT 5;","SELECT h.""CNES"", COUNT(*) AS total_internacoes, ROUND(AVG(i.""VAL_TOT"") / NULLIF(AVG(i.""DIAS_PERM""), 0), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 ORDER BY custo_por_dia ASC LIMIT 5;",False,6.38,,ablation_20260510T045032_20b0adf9_V3_GT091,results,0,0,[],[],{},,"{""disable_validation"": true}",14873,490,15363,0.001968
V3,no_validation,GT092,hard,Quais são as 5 combinações mais frequentes de diagnóstico e especialidade entre homens com mais de 60 anos?,"SELECT c.CD_DESCRICAO AS diagnostico, e.DESCRICAO AS especialidade, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY c.CD_DESCRICAO, e.DESCRICAO ORDER BY total DESC LIMIT 5;","SELECT e.""DESCRICAO"" AS especialidade, c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY e.""DESCRICAO"", c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 5;",False,6.32,,ablation_20260510T045032_20b0adf9_V3_GT092,results,0,0,[],[],{},,"{""disable_validation"": true}",15701,474,16175,0.002169
V3,no_validation,GT093,hard,Em qual ano ocorreu o maior número de mortes em cada estado (MA e RS)?,"SELECT estado, ano, total_mortes FROM (SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano) sub WHERE rn = 1 ORDER BY estado;","SELECT mu.""estado"", ano, total_mortes FROM ( SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, ROW_NUMBER() OVER (PARTITION BY mu.""estado"" ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""MORTE"" = true AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"", ano ) sub WHERE rn = 1 ORDER BY ""estado"";",False,7.8,,ablation_20260510T045032_20b0adf9_V3_GT093,results,0,0,[],[],{},,"{""disable_validation"": true}",15381,583,15964,0.0021
V3,no_validation,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",True,7.07,,ablation_20260510T045032_20b0adf9_V3_GT094,results,1,1,[[333]],[[333]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8167,223,8390,0.001023
V3,no_validation,GT095,easy,Quantas categorias de raça/cor estão cadastradas?,SELECT COUNT(*) AS total_categorias FROM raca_cor;,SELECT COUNT(*) FROM raca_cor;,True,5.17,,ablation_20260510T045032_20b0adf9_V3_GT095,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8581,258,8839,0.000952
V3,no_validation,GT096,easy,Quantos tipos de vínculo previdenciário existem?,SELECT COUNT(*) AS total_vinculos FROM vincprev;,SELECT COUNT(*) FROM vincprev;,True,5.03,,ablation_20260510T045032_20b0adf9_V3_GT096,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8580,250,8830,0.001101
V3,no_validation,GT097,easy,Quantos níveis de instrução estão cadastrados?,SELECT COUNT(*) AS total_niveis FROM instrucao;,"SELECT COUNT(DISTINCT ""INSTRU"") FROM instrucao;",True,4.35,,ablation_20260510T045032_20b0adf9_V3_GT097,results,1,1,[[12]],[[12]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8438,212,8650,0.001057
V3,no_validation,GT098,easy,Quantos municípios estão cadastrados no total?,SELECT COUNT(*) AS total_municipios FROM municipios;,SELECT COUNT(*) AS municipio_catalog_count FROM municipios;,True,5.68,,ablation_20260510T045032_20b0adf9_V3_GT098,results,1,1,[[5571]],[[5571]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8745,293,9038,0.000998
V3,no_validation,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",True,5.92,,ablation_20260510T045032_20b0adf9_V3_GT099,results,1,1,[[9360106255.760294]],[[9360106255.759588]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",13792,314,14106,0.001384
V3,no_validation,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT MAX(""VAL_SP"") AS maior_valor_servico_profissional FROM internacoes;",True,6.08,,ablation_20260510T045032_20b0adf9_V3_GT100,results,1,1,[[66078.14]],[[66078.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",13812,333,14145,0.001398
V3,no_validation,GT101,easy,Qual a maior permanência hospitalar registrada?,"SELECT MAX(""DIAS_PERM"") AS max_dias FROM internacoes;","SELECT MAX(""DIAS_PERM"") AS maior_permanencia FROM internacoes;",True,5.31,,ablation_20260510T045032_20b0adf9_V3_GT101,results,1,1,[[363]],[[363]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",13647,295,13942,0.00135
V3,no_validation,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT COUNT(*) AS total_municipios FROM municipios WHERE ""estado"" = 'MA';",True,5.99,,ablation_20260510T045032_20b0adf9_V3_GT102,results,1,1,[[217]],[[217]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8932,325,9257,0.001045
V3,no_validation,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,"SELECT COUNT(DISTINCT ""estado"") FROM municipios;",True,5.47,,ablation_20260510T045032_20b0adf9_V3_GT103,results,1,1,[[28]],[[28]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",8771,255,9026,0.000979
V3,no_validation,GT104,easy,Quantas internações tiveram cobrança de serviço hospitalar?,"SELECT COUNT(*) AS total_com_sh FROM internacoes WHERE ""VAL_SH"" > 0;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_SH"" > 0;",True,6.03,,ablation_20260510T045032_20b0adf9_V3_GT104,results,1,1,[[18381977]],[[18381977]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",13991,283,14274,0.001395
V3,no_validation,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,"SELECT COUNT(*) AS internacoes_fds FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6) AND ""DT_INTER"" IS NOT NULL;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6);",True,6.27,,ablation_20260510T045032_20b0adf9_V3_GT105,results,1,1,[[3646287]],[[3646287]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",14040,330,14370,0.00143
V3,no_validation,GT106,medium,Qual o custo médio de internação por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(i.""VAL_TOT""), 2) AS custo_medio FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""VAL_TOT"" IS NOT NULL GROUP BY e.""DESCRICAO"" ORDER BY custo_medio DESC;","SELECT e.""DESCRICAO"" AS especialidade, ROUND(AVG(i.""VAL_TOT""), 2) AS custo_medio, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""VAL_TOT"" IS NOT NULL GROUP BY e.""DESCRICAO"";",False,5.4,,ablation_20260510T045032_20b0adf9_V3_GT106,results,0,0,[],[],{},,"{""disable_validation"": true}",14660,375,15035,0.001397
V3,no_validation,GT107,medium,Quantas internações psiquiátricas resultaram em óbito?,"SELECT COUNT(*) AS psiquiatria_obitos FROM internacoes WHERE ""ESPEC"" = 5 AND ""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes WHERE ""ESPEC"" = 5 AND ""MORTE"" = true;",True,6.14,,ablation_20260510T045032_20b0adf9_V3_GT107,results,1,1,[[1118]],[[1118]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",14077,307,14384,0.001422
V3,no_validation,GT108,medium,Qual a distribuição de internações por raça/cor?,"SELECT r.""DESCRICAO"" AS raca_cor, COUNT(*) AS total_internacoes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" GROUP BY r.""DESCRICAO"" ORDER BY total_internacoes DESC;","SELECT r.""DESCRICAO"" AS raca_cor, COUNT(*) AS total FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" GROUP BY r.""DESCRICAO"";",False,5.34,,ablation_20260510T045032_20b0adf9_V3_GT108,results,0,0,[],[],{},,"{""disable_validation"": true}",14907,343,15250,0.001885
V3,no_validation,GT109,easy,Quantas internações foram registradas para pacientes com menos de 1 ano de idade?,"SELECT COUNT(*) AS total_neonatos FROM internacoes WHERE ""IDADE"" = 0;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" = 0;",True,5.38,,ablation_20260510T045032_20b0adf9_V3_GT109,results,1,1,[[861065]],[[861065]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",3522,264,3786,0.000514
V3,no_validation,GT110,easy,Qual o total gasto em serviços profissionais nas internações?,"SELECT SUM(""VAL_SP"") AS total_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT SUM(""VAL_SH"") AS total_gasto_servicos_profissionais FROM internacoes;",False,5.44,,ablation_20260510T045032_20b0adf9_V3_GT110,results,1,1,[[8120142039.898394]],[[35269465681.05162]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": false, ""missing_rows_count"": 1, ""extra_rows_count"": 1, ""missing_rows_sample"": [[8120142040.0]], ""extra_rows_sample"": [[35269465681.0]], ""overlap_ratio"": 0.0}",,"{""disable_validation"": true}",13746,294,14040,0.001365
V3,no_validation,GT111,hard,Quantos hospitais registraram internações mas nunca tiveram nenhum óbito registrado?,"SELECT COUNT(*) AS hospitais_sem_obito FROM (SELECT DISTINCT i.""CNES"" FROM internacoes i WHERE NOT EXISTS (SELECT 1 FROM internacoes d WHERE d.""CNES"" = i.""CNES"" AND d.""MORTE"" = true)) sub;","SELECT COUNT(DISTINCT h.""CNES"") AS total_hospitais FROM hospital h JOIN internacoes i ON h.""CNES"" = i.""CNES"" WHERE NOT EXISTS ( SELECT 1 FROM internacoes d WHERE d.""CNES"" = i.""CNES"" AND d.""MORTE"" = true );",False,4.93,,ablation_20260510T045032_20b0adf9_V3_GT111,results,0,0,[],[],{},,"{""disable_validation"": true}",14944,356,15300,0.001898
V3,no_validation,GT112,hard,Qual o crescimento percentual anual de internações no estado do RS entre 2008 e 2023?,"SELECT ano, total_internacoes, LAG(total_internacoes) OVER (ORDER BY ano) AS ano_anterior, ROUND((total_internacoes - LAG(total_internacoes) OVER (ORDER BY ano)) * 100.0 / LAG(total_internacoes) OVER (ORDER BY ano), 2) AS pct_crescimento FROM (SELECT EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""DT_INTER"" IS NOT NULL GROUP BY ano) sub ORDER BY ano;","WITH internacoes_por_ano AS ( SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'RS' AND i.""DT_INTER"" BETWEEN '2008-01-01' AND '2023-12-31' GROUP BY ano ), ano_comparativo AS ( SELECT a1.ano, a1.total_internacoes AS total_ano_atual, a2.total_internacoes AS total_ano_anterior, (a1.total_internacoes - a2.total_internacoes) * 100.0 / NULLIF(a2.total_internacoes, 0) AS crescimento_percentual FROM internacoes_por_ano a1 LEFT JOIN internacoes_por_ano a2 ON a1.ano = a2.ano + 1 WHERE a1.ano IN (2008, 2023) ) SELECT ano, crescimento_percentual FROM ano_comparativo;",False,8.37,,ablation_20260510T045032_20b0adf9_V3_GT112,results,0,0,[],[],{},,"{""disable_validation"": true}",15375,768,16143,0.00221
V3,no_validation,GT113,hard,Quais são os 10 municípios do RS com taxa de mortalidade acima da média estadual (considerando apenas municípios com mais de 500 internações)?,"WITH media_rs AS (SELECT ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 4) AS taxa_media FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS'), por_municipio AS (SELECT mu.nome, COUNT(*) AS total_internacoes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' GROUP BY mu.nome HAVING COUNT(*) > 500) SELECT pm.nome, pm.total_internacoes, pm.taxa_mortalidade FROM por_municipio pm, media_rs mr WHERE pm.taxa_mortalidade > mr.taxa_media ORDER BY pm.taxa_mortalidade DESC LIMIT 10;","WITH media_estado AS ( SELECT SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_ref FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS'), por_municipio AS ( SELECT mu.nome, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' GROUP BY mu.nome HAVING COUNT(*) > 500) SELECT pm.nome, pm.total_internacoes, ROUND(pm.taxa_mortalidade, 2) AS taxa_mortalidade FROM por_municipio pm, media_estado me WHERE pm.taxa_mortalidade > me.taxa_ref ORDER BY pm.taxa_mortalidade DESC LIMIT 10;",False,9.8,,ablation_20260510T045032_20b0adf9_V3_GT113,results,0,0,[],[],{},,"{""disable_validation"": true}",15380,699,16079,0.00217
V3,no_validation,GT114,hard,"Qual a distribuição dos métodos contraceptivos utilizados por pacientes em internações obstétricas, incluindo os casos sem informação?","SELECT COALESCE(c.""DESCRICAO"", 'SEM INFORMACAO') AS metodo_contraceptivo, COUNT(*) AS total_internacoes FROM internacoes i LEFT JOIN contraceptivos c ON i.""CONTRACEP1"" = c.""CONTRACEPTIVO"" WHERE i.""ESPEC"" = 2 GROUP BY COALESCE(c.""DESCRICAO"", 'SEM INFORMACAO') ORDER BY total_internacoes DESC LIMIT 10;","SELECT COALESCE(c.""DESCRICAO"", 'SEM INFORMACAO') AS contraceptivo, COUNT(*) AS total FROM internacoes i LEFT JOIN contraceptivos c ON i.""CONTRACEP1"" = c.""CONTRACEPTIVO"" WHERE i.""ESPEC"" = 2 GROUP BY c.""DESCRICAO"" ORDER BY total DESC;",False,6.04,,ablation_20260510T045032_20b0adf9_V3_GT114,results,0,0,[],[],{},,"{""disable_validation"": true}",13362,416,13778,0.001764
V3,no_validation,GT115,hard,"Qual o hospital com maior receita total por especialidade médica, considerando apenas hospitais com mais de 500 internações na especialidade?","SELECT especialidade, ""CNES"", receita_total FROM (SELECT e.""DESCRICAO"" AS especialidade, i.""CNES"", ROUND(SUM(i.""VAL_TOT""), 2) AS receita_total, ROW_NUMBER() OVER (PARTITION BY e.""DESCRICAO"" ORDER BY SUM(i.""VAL_TOT"") DESC) AS rn FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"", i.""CNES"" HAVING COUNT(*) > 500) sub WHERE rn = 1 ORDER BY receita_total DESC;","SELECT h.""CNES"", e.""DESCRICAO"" AS especialidade, SUM(i.""VAL_TOT"") AS receita_total FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY h.""CNES"", e.""DESCRICAO"" HAVING COUNT(*) > 500 ORDER BY receita_total DESC LIMIT 1;",False,6.93,,ablation_20260510T045032_20b0adf9_V3_GT115,results,0,0,[],[],{},,"{""disable_validation"": true}",16054,445,16499,0.002272
