variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V3,no_validation,GT017,easy,Qual o tempo médio de permanência hospitalar?,"SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;","SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;",True,8.92,,ablation_20260506T235139_85bd7469_V3_GT017,results,1,1,[[5.345298270072402]],[[5.345298270072402]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",12205,263,12468,0.001605
V3,no_validation,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,SELECT AVG(valor) AS taxa_media_mortalidade_infantil FROM socioeconomico WHERE metrica = 'mortalidade_infantil_1ano';,"SELECT AVG(s.""valor"") AS taxa_mortalidade_infantil_media FROM socioeconomico s WHERE s.""metrica"" = 'mortalidade_infantil_1ano';",False,7.51,,ablation_20260506T235139_85bd7469_V3_GT040,results,0,0,[],[],{},,"{""disable_validation"": true}",8121,308,8429,0.001086
V3,no_validation,GT021,hard,Quais são os 5 procedimentos mais realizados?,"SELECT p.""NOME_PROC"" AS procedimento, COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;",False,8.71,,ablation_20260506T235139_85bd7469_V3_GT021,results,0,0,[],[],{},,"{""disable_validation"": true}",13382,330,13712,0.001812
V3,no_validation,GT023,medium,Quantas internações de UTI resultaram em óbito?,"SELECT COUNT(*) AS uti_com_obito FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;",True,9.49,,ablation_20260506T235139_85bd7469_V3_GT023,results,1,1,[[265410]],[[265410]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_B,"{""disable_validation"": true}",12570,350,12920,0.001318
V3,no_validation,GT028,hard,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,"SELECT mu.nome AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 100 ORDER BY taxa_mortalidade DESC LIMIT 10;","WITH municipio_mortalidade AS ( SELECT mu.""nome"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 100 ) SELECT ""nome"", total_internacoes, total_mortes, taxa_mortalidade FROM municipio_mortalidade ORDER BY taxa_mortalidade DESC LIMIT 10;",False,14.46,,ablation_20260506T235139_85bd7469_V3_GT028,results,0,0,[],[],{},RULE_M,"{""disable_validation"": true}",13037,580,13617,0.001449
V3,no_validation,GT033,easy,Qual a idade média dos pacientes internados?,"SELECT AVG(""IDADE"") AS idade_media FROM internacoes WHERE ""IDADE"" IS NOT NULL;","SELECT AVG(""IDADE"") AS media_idade, COUNT(*) AS total_internacoes FROM internacoes;",True,8.67,,ablation_20260506T235139_85bd7469_V3_GT033,results,1,1,[[40.59221386184653]],"[[40.59221386184653, 18443084]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 1, ""pred_col_count"": 2, ""matching_column_indices"": [0]}",,"{""disable_validation"": true}",12199,281,12480,0.001221
V3,no_validation,GT035,medium,Qual o diagnóstico mais comum nas internações?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;",False,9.32,,ablation_20260506T235139_85bd7469_V3_GT035,results,0,0,[],[],{},RULE_E,"{""disable_validation"": true}",12982,368,13350,0.001784
V3,no_validation,GT036,medium,Quantas internações ocorreram em 2015?,"SELECT COUNT(*) AS internacoes_2015 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;","SELECT COUNT(*) FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;",True,8.15,,ablation_20260506T235139_85bd7469_V3_GT036,results,1,1,[[1179761]],[[1179761]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_G,"{""disable_validation"": true}",12501,254,12755,0.00124
V3,no_validation,GT037,medium,Quantos pacientes nasceram antes de 1950?,"SELECT COUNT(*) AS nascidos_antes_1950 FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;",True,7.66,,ablation_20260506T235139_85bd7469_V3_GT037,results,1,1,[[3591686]],[[3591686]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_H,"{""disable_validation"": true}",12246,253,12499,0.001211
V3,no_validation,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""SEXO"" = 3 AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",False,13.34,,ablation_20260506T235139_85bd7469_V3_GT039,results,0,0,[],[],{},RULE_B,"{""disable_validation"": true}",13034,443,13477,0.001299
V3,no_validation,GT044,hard,Qual o custo médio de UTI por faixa etária dos pacientes?,"SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti FROM internacoes WHERE ""VAL_UTI"" > 0 GROUP BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END;","SELECT faixa_etaria, custo_medio_uti, total FROM ( SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti, COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END ORDER BY AVG(""VAL_UTI"") DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 GROUP BY faixa_etaria ) sub WHERE rn = 1 ORDER BY faixa_etaria;",True,16.37,,ablation_20260506T235139_85bd7469_V3_GT044,results,3,3,"[[""Adulto"", 7775.146116752732], [""Idoso"", 7641.032968260905], [""Menor"", 10630.278781104369]]","[[""Adulto"", 7775.146116752524, 365282], [""Idoso"", 7641.0329682607635, 464056], [""Menor"", 10630.278781104078, 279778]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1]}",RULE_J,"{""disable_validation"": true}",12699,609,13308,0.001819
V3,no_validation,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total FROM internacoes GROUP BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY ano;",True,14.96,,ablation_20260506T235139_85bd7469_V3_GT046,results,16,16,"[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",RULE_G,"{""disable_validation"": true}",12494,525,13019,0.001411
V3,no_validation,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS descricao_causa, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",False,11.35,,ablation_20260506T235139_85bd7469_V3_GT048,results,0,0,[],[],{},RULE_E,"{""disable_validation"": true}",13010,383,13393,0.00125
V3,no_validation,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;","SELECT ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;",True,9.83,,ablation_20260506T235139_85bd7469_V3_GT050,results,1,1,"[[""30-45 anos"", 3451467, 56476, 1.64]]",[[1.64]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 1, ""matching_column_indices"": [3]}",RULE_H,"{""disable_validation"": true}",12408,373,12781,0.001307
V3,no_validation,GT053,easy,Qual o valor total gasto em internações?,"SELECT ROUND(SUM(""VAL_TOT""), 0) AS total_gasto FROM internacoes;","SELECT SUM(""VAL_TOT"") AS total_gasto FROM internacoes;",True,9.24,,ablation_20260506T235139_85bd7469_V3_GT053,results,1,1,[[52749713977.0]],[[52749713976.82385]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",12157,315,12472,0.001235
V3,no_validation,GT065,medium,Qual o nível de instrução dos pacientes internados?,"  SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""INSTRU"", ins.""DESCRICAO"" ORDER BY total DESC;
","SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" ORDER BY total DESC;",False,9.7,,ablation_20260506T235139_85bd7469_V3_GT065,results,0,0,[],[],{},RULE_O,"{""disable_validation"": true}",12625,347,12972,0.001708
V3,no_validation,GT067,medium,Qual a quantidade de internações por especialidade?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_consultas FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY total_consultas DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",False,7.16,,ablation_20260506T235139_85bd7469_V3_GT067,results,0,0,[],[],{},,"{""disable_validation"": true}",12887,298,13185,0.001709
V3,no_validation,GT068,medium,Quais são os 10 procedimentos mais comuns?,"SELECT p.""NOME_PROC"", COUNT(a.""id_atendimento"") AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 10;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 10;",False,8.01,,ablation_20260506T235139_85bd7469_V3_GT068,results,0,0,[],[],{},,"{""disable_validation"": true}",13382,325,13707,0.001271
V3,no_validation,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;","SELECT r.""DESCRICAO"" AS raca, COUNT(*) AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;",False,9.44,,ablation_20260506T235139_85bd7469_V3_GT071,results,0,0,[],[],{},RULE_O,"{""disable_validation"": true}",12950,361,13311,0.001372
V3,no_validation,GT076,hard,Quais são os 10 municípios que atendem mais pacientes?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios m ON h.""MUNIC_MOV"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.""nome"", COUNT(i.""N_AIH"") AS total FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" GROUP BY mu.""nome"" ORDER BY total DESC LIMIT 10;",False,8.57,,ablation_20260506T235139_85bd7469_V3_GT076,results,0,0,[],[],{},RULE_M,"{""disable_validation"": true}",13524,344,13868,0.001774
V3,no_validation,GT078,hard,"Quais são os 10 principais motivos de internação para pacientes com menos de 18 anos, entre 18 e 64 anos, e acima de 64 anos?","SELECT faixa_etaria, ""CD_DESCRICAO"", total_internacoes FROM (SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY faixa_etaria, c.""CD_DESCRICAO"") subquery WHERE rn <= 10 ORDER BY faixa_etaria, rn;","SELECT faixa_etaria, diagnostico, total_internacoes FROM ( SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY faixa_etaria, c.""CD_DESCRICAO"" ) sub WHERE rn <= 10 ORDER BY faixa_etaria, rn;",False,12.24,,ablation_20260506T235139_85bd7469_V3_GT078,results,0,0,[],[],{},,"{""disable_validation"": true}",13420,494,13914,0.001916
V3,no_validation,GT081,hard,Quais são os 5 procedimentos mais realizados para cada sexo?,"SELECT faixa_sexo, ""NOME_PROC"", total FROM (SELECT CASE WHEN i.""SEXO"" = 1 THEN 'Masculino' ELSE 'Feminino' END AS faixa_sexo, p.""NOME_PROC"", COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" GROUP BY i.""SEXO"", p.""NOME_PROC"") sub WHERE rn <= 5 ORDER BY faixa_sexo, rn;","SELECT sexo, procedimento, total FROM ( SELECT i.""SEXO"", p.""NOME_PROC"" AS procedimento, COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY i.""SEXO"" ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY i.""SEXO"", p.""NOME_PROC"" ) sub WHERE rn <= 5 ORDER BY sexo, total DESC;",False,10.56,,ablation_20260506T235139_85bd7469_V3_GT081,results,0,0,[],[],{},RULE_J,"{""disable_validation"": true}",13816,423,14239,0.001933
V3,no_validation,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?","SELECT ins.""DESCRICAO"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;","SELECT ins.""DESCRICAO"" AS nivel_instrucao, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;",False,13.23,,ablation_20260506T235139_85bd7469_V3_GT083,results,0,0,[],[],{},,"{""disable_validation"": true}",13848,605,14453,0.001576
V3,no_validation,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",False,72.74,,ablation_20260506T235139_85bd7469_V3_GT085,results,0,0,[],[],{},RULE_M,"{""disable_validation"": true}",13141,430,13571,0.001298
V3,no_validation,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","SELECT mu.estado, h.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100 ORDER BY mu.estado, custo_medio_uti DESC;",False,13.39,,ablation_20260506T235139_85bd7469_V3_GT086,results,0,0,[],[],{},RULE_J,"{""disable_validation"": true}",14503,568,15071,0.002055
V3,no_validation,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT mu.estado, ano, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM ( SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, i.""MORTE"", ROW_NUMBER() OVER (PARTITION BY mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") ORDER BY i.""DT_INTER"") AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.estado IN ('MA', 'RS') ) sub GROUP BY estado, ano ORDER BY estado, ano;",False,14.3,,ablation_20260506T235139_85bd7469_V3_GT087,results,0,0,[],[],{},,"{""disable_validation"": true}",13461,565,14026,0.001974
V3,no_validation,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,"SELECT mu.nome AS municipio, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ORDER BY pct_uti DESC LIMIT 5;","WITH total_internacoes AS ( SELECT mu.nome AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ), uti_internacoes AS ( SELECT mu.nome AS municipio, COUNT(*) AS total_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 GROUP BY mu.nome ) SELECT ti.municipio, ROUND(COALESCE(ui.total_uti, 0) * 100.0 / ti.total, 2) AS proporcao, ti.total FROM total_internacoes ti LEFT JOIN uti_internacoes ui ON ti.municipio = ui.municipio ORDER BY proporcao DESC LIMIT 5;",False,14.0,,ablation_20260506T235139_85bd7469_V3_GT088,results,0,0,[],[],{},RULE_N,"{""disable_validation"": true}",13005,644,13649,0.001473
V3,no_validation,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",True,6.82,,ablation_20260506T235139_85bd7469_V3_GT094,results,1,1,[[333]],[[333]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_validation"": true}",7785,207,7992,0.000966
V3,no_validation,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",True,9.36,,ablation_20260506T235139_85bd7469_V3_GT099,results,1,1,[[9360106255.760006]],[[9360106255.759907]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_A,"{""disable_validation"": true}",12171,310,12481,0.001244
V3,no_validation,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,"SELECT COUNT(*) AS internacoes_fds FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6) AND ""DT_INTER"" IS NOT NULL;","SELECT COUNT(*) FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (6, 0);",True,9.84,,ablation_20260506T235139_85bd7469_V3_GT105,results,1,1,[[3646287]],[[3646287]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",RULE_G,"{""disable_validation"": true}",12513,303,12816,0.001281
V3,no_validation,GT108,medium,Qual a distribuição de internações por raça/cor?,"SELECT r.""DESCRICAO"" AS raca_cor, COUNT(*) AS total_internacoes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" GROUP BY r.""DESCRICAO"" ORDER BY total_internacoes DESC;","SELECT r.""DESCRICAO"" AS raca_cor, COUNT(*) AS total FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" GROUP BY r.""DESCRICAO"";",False,8.62,,ablation_20260506T235139_85bd7469_V3_GT108,results,0,0,[],[],{},RULE_O,"{""disable_validation"": true}",13155,323,13478,0.001773
