variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,workflow_success,semantic_plan,semantic_validation,semantic_error,semantic_repair,repair_attempts,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT063,medium,Qual a média de dias internados por idade?,"SELECT ""IDADE"", AVG(""DIAS_PERM"") AS media_dias_internados FROM internacoes GROUP BY ""IDADE"" ORDER BY media_dias_internados DESC;","SELECT ""IDADE"", AVG(""DIAS_PERM"") AS media_dias_internados FROM internacoes GROUP BY ""IDADE"" ORDER BY ""IDADE"";",True,13.23,,ablation_20260510T164007_2d057980_V0_GT063,results,131,131,"[[128, 23.0], [126, 8.666666666666666], [115, 8.444444444444445], [0, 8.226240759989084], [118, 6.75]]","[[0, 8.226240759989084], [1, 4.246224021899625], [2, 3.9995900193969316], [3, 3.8432252428065716], [4, 3.7095479199508374]]","{""gt_size"": 131, ""pred_size"": 131, ""normalized_match"": true}",,True,"{""intent"": ""distribution"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""media"", ""expression_type"": ""avg"", ""required_filters"": []}], ""dimensions"": [{""name"": ""idade"", ""source"": ""internacoes.IDADE"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""idade""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""idade""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},15431,926,16357,0.002381
V0,full_pipeline,GT065,medium,Qual o nível de instrução dos pacientes internados?,"  SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""INSTRU"", ins.""DESCRICAO"" ORDER BY total DESC;
","SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" ORDER BY total DESC;",True,10.17,,ablation_20260510T164007_2d057980_V0_GT065,results,5,5,"[[""ALFABETIZADO"", 54875], [""1 GRAU INCOMPLETO"", 40906], [""1 GRAU COMPLETO"", 4216], [""NAO SABE LER/ESCREVER"", 3553], [""2 GRAU COMPLETO"", 3]]","[[""ALFABETIZADO"", 54875], [""1 GRAU INCOMPLETO"", 40906], [""1 GRAU COMPLETO"", 4216], [""NAO SABE LER/ESCREVER"", 3553], [""2 GRAU COMPLETO"", 3]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true}",,True,"{""intent"": ""distribution"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""instrucao"", ""source"": ""instrucao.DESCRICAO"", ""role"": ""group""}], ""filters"": [{""field"": ""instrucao_valid"", ""values"": [""INSTRU IS NOT NULL"", ""INSTRU != 0""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""instrucao""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""instrucao""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [""domain_instrucao_valid_required""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""domain_instrucao_valid_required""], ""null_policy"": [], ""message"": null}",{},{},[],{},16073,587,16660,0.002206
V0,full_pipeline,GT066,medium,Qual o total de internações por ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes GROUP BY ano ORDER BY total_internacoes DESC;","SELECT ano, COUNT(*) AS total FROM ( SELECT EXTRACT(YEAR FROM i.""DT_INTER"") AS ano FROM internacoes i GROUP BY EXTRACT(YEAR FROM i.""DT_INTER"") ) sub GROUP BY ano ORDER BY ano;",True,12.78,,ablation_20260510T164007_2d057980_V0_GT066,results,16,16,"[[2022, 1247704], [2019, 1228942], [2018, 1214810], [2023, 1199067], [2017, 1186711]]","[[2008, 1], [2009, 1], [2010, 1], [2011, 1], [2012, 1]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 2, ""matching_column_indices"": {""gt_cols"": [0], ""pred_cols"": [0]}}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""ano"", ""source"": ""EXTRACT(YEAR FROM internacoes.DT_INTER)"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""ano""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""ano""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": [""profile_temporal_coverage: internacoes.DT_INTER ranges from 2008-01-01 to 2023-12-31"", ""profile_cardinality: ano uses high-cardinality identifier internacoes.DT_INTER"", ""profile_cardinality: ano_internacao uses high-cardinality identifier internacoes.DT_INTER""]}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""top_n_scope"", ""severity"": ""error"", ""message"": ""SEMANTIC PLAN ERROR: The plan asks for a complete temporal aggregation, but SQL ranks period rows and filters to one row per period. Aggregate all rows for each requested period instead of using ROW_NUMBER()/RANK() unless the question asks for top-N periods.""}","{""original_category"": ""top_n_scope"", ""original_message"": ""SEMANTIC PLAN ERROR: The plan asks for a complete temporal aggregation, but SQL ranks period rows and filters to one row per period. Aggregate all rows for each requested period instead of using ROW_NUMBER()/RANK() unless the question asks for top-N periods."", ""guidance_title"": ""Top-N por grupo"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT ano, COUNT(*) AS total FROM ( SELECT EXTRACT(YEAR FROM i.\""DT_INTER\"") AS ano, ROW_NUMBER() OVER (PARTITION BY EXTRACT(YEAR FROM i.\""DT_INTER\"") ORDER BY COUNT(*) DESC) AS rn FROM internacoes i GROUP BY EXTRACT(YEAR FROM i.\""DT_INTER\"") ) sub WHERE rn = 1 GROUP BY ano ORDER BY ano;"", ""error_message"": ""SEMANTIC PLAN ERROR: The plan asks for a complete temporal aggregation, but SQL ranks period rows and filters to one row per period. Aggregate all rows for each requested period instead of using ROW_NUMBER()/RANK() unless the question asks for top-N periods."", ""semantic_category"": ""top_n_scope"", ""semantic_guidance"": ""Top-N por grupo"", ""violated_contract"": {""answer_shape.top_n_scope"": ""none"", ""answer_shape.required_dimensions"": [""ano""], ""answer_shape.partition_dimensions"": [], ""answer_shape.ranked_dimensions"": []}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:42:35.471933"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},16859,698,17557,0.002007
V0,full_pipeline,GT067,medium,Qual a quantidade de internações por especialidade?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_consultas FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY total_consultas DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",True,11.15,,ablation_20260510T164007_2d057980_V0_GT067,results,14,14,"[[""CLINICOS"", 7397419], [""CIRURGICO"", 5565170], [""OBSTETRICOS"", 2879421], [""PEDIATRICOS"", 1882716], [""PSIQUIATRIA"", 468650]]","[[""CLINICOS"", 7397419], [""SEM INFORMACAO"", 32], [""PNEUMOLOGIA SANITARIA"", 7040], [""SAUDE MENTAL (CLINICOS)"", 57587], [""PSIQUIATRIA"", 468650]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""especialidade"", ""source"": ""especialidade.DESCRICAO"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""especialidade""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""especialidade""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16114,585,16699,0.002432
V0,full_pipeline,GT068,medium,Quais são os 10 procedimentos mais comuns?,"SELECT p.""NOME_PROC"", COUNT(a.""id_atendimento"") AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 10;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM atendimentos a JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 10;",True,14.94,,ablation_20260510T164007_2d057980_V0_GT068,results,10,10,"[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""procedimento_ocorrencia"", ""metrics"": [{""name"": ""requested_metric"", ""expression_type"": ""unknown"", ""required_filters"": []}], ""dimensions"": [{""name"": ""procedimento"", ""source"": ""procedimentos.NOME_PROC"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [""procedimento""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [""procedimento""], ""filter_dimensions"": [], ""counted_entity"": ""procedimento"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}","{""category"": ""join_path"", ""severity"": ""error"", ""message"": ""AST CONTRACT ERROR: SQL join path for procedimento does not include catalog edge internacoes.N_AIH -> atendimentos.N_AIH.""}","{""original_category"": ""join_path"", ""original_message"": ""AST CONTRACT ERROR: SQL join path for procedimento does not include catalog edge internacoes.N_AIH -> atendimentos.N_AIH."", ""guidance_title"": ""Caminho de join semantico"", ""strategy"": ""llm_guided"", ""post_repair_category"": null, ""post_repair_message"": null, ""validation_passed_after_repair"": true}","[{""previous_sql"": ""SELECT p.\""NOME_PROC\"", COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.\""PROC_REA\"" = p.\""PROC_REA\"" GROUP BY p.\""NOME_PROC\"" ORDER BY total DESC LIMIT 10;"", ""error_message"": ""AST CONTRACT ERROR: SQL join path for procedimento does not include catalog edge internacoes.N_AIH -> atendimentos.N_AIH."", ""semantic_category"": ""join_path"", ""semantic_guidance"": ""Caminho de join semantico"", ""violated_contract"": {""answer_shape.required_dimensions"": [""procedimento""], ""dimensions"": [{""name"": ""procedimento"", ""source"": ""procedimentos.NOME_PROC"", ""role"": ""group""}], ""filters"": [], ""constraints"": []}, ""repair_strategy"": ""llm_guided"", ""timestamp"": ""2026-05-10T13:42:46.864170"", ""post_repair_validation"": {""passed"": true, ""message"": null}}]",{},18670,772,19442,0.002928
V0,full_pipeline,GT069,medium,Quais são os 10 principais CIDs de entrada nas internações?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 10;",True,10.43,,ablation_20260510T164007_2d057980_V0_GT069,results,10,10,"[[""Parto espontaneo cefalico"", 982066], [""Parto unico espontaneo NE"", 470669], [""Pneumonia NE"", 434446], [""Diarreia e gastroenterite orig infecc presum"", 283723], [""Broncopneumonia NE"", 223039]]","[[""Parto espontaneo cefalico"", 982066], [""Parto unico espontaneo NE"", 470669], [""Pneumonia NE"", 434446], [""Diarreia e gastroenterite orig infecc presum"", 283723], [""Broncopneumonia NE"", 223039]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""cid"", ""source"": ""cid"", ""role"": ""group""}], ""filters"": [], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [""cid""], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""internacao"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16299,621,16920,0.00179
V0,full_pipeline,GT070,medium,Quais os 10 motivos mais comuns de internação para pacientes indígenas?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""RACA_COR"" = 5 GROUP BY c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS motivo_internacao, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""ETNIA"" IS NOT NULL AND i.""RACA_COR"" = 5 GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 10;",True,13.05,,ablation_20260510T164007_2d057980_V0_GT070,results,10,10,"[[""Parto espontaneo cefalico"", 7668], [""Parto unico espontaneo NE"", 4074], [""Pneumonia NE"", 2167], [""Asma NE"", 1388], [""Outr infecc intestinais espec"", 1281]]","[[""Parto espontaneo cefalico"", 7668], [""Parto unico espontaneo NE"", 4074], [""Pneumonia NE"", 2167], [""Asma NE"", 1388], [""Outr infecc intestinais espec"", 1281]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""motivo_internacao"", ""source"": ""cid"", ""role"": ""output""}], ""filters"": [{""field"": ""etnia"", ""values"": [""indígena""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 10, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [""motivo_internacao""], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""internacao"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},16794,746,17540,0.002563
V0,full_pipeline,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;","SELECT r.""DESCRICAO"" AS raca, COUNT(*) AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;",True,9.38,,ablation_20260510T164007_2d057980_V0_GT071,results,1,1,"[[""BRANCA"", 457750]]","[[""BRANCA"", 457750]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,True,"{""intent"": ""ranking"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""raca"", ""source"": ""raca_cor"", ""role"": ""group""}], ""filters"": [{""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}, {""field"": ""desfecho"", ""values"": [""MORTE""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""top_n_global"", ""top_n"": 1, ""top_n_scope"": ""global"", ""required_dimensions"": [], ""partition_dimensions"": [], ""ranked_dimensions"": [""raca""], ""requires_group_by"": false, ""include_unknown_bucket"": false, ""answer_kind"": ""top_n_global"", ""expected_row_count"": ""bounded_n"", ""output_dimensions"": [], ""filter_dimensions"": [], ""counted_entity"": ""internacao"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},15836,519,16355,0.002284
V0,full_pipeline,GT072,medium,Qual o total de internações para o estado do Maranhão e para o estado do Rio Grande do Sul?,"SELECT m.estado, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios m ON i.""MUNIC_RES"" = m.codigo_6d WHERE m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT mu.""estado"", COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"";",True,9.83,,ablation_20260510T164007_2d057980_V0_GT072,results,2,2,"[[""RS"", 11759695], [""MA"", 6609160]]","[[""MA"", 6609160], [""RS"", 11759695]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""estado"", ""source"": ""municipios.estado"", ""role"": ""group""}], ""filters"": [{""field"": ""estado"", ""values"": [""MA"", ""RS""], ""operator"": ""IN""}, {""field"": ""estado_residencia"", ""values"": [""MA"", ""RS""], ""operator"": ""IN""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""estado""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""estado""], ""filter_dimensions"": [], ""counted_entity"": ""estado"", ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},15961,474,16435,0.002122
V0,full_pipeline,GT073,medium,Qual o total de benefício Bolsa Família que o estado do MA e RS recebem?,"SELECT m.estado, SUM(s.valor) AS total_bolsa_familia FROM socioeconomico s JOIN municipios m ON s.codigo_6d = m.codigo_6d WHERE s.metrica = 'bolsa_familia_total' AND m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT mu.""estado"", SUM(s.""valor"") AS total_bolsa_familia FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'bolsa_familia_total' AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"";",True,12.7,,ablation_20260510T164007_2d057980_V0_GT073,results,2,2,"[[""MA"", 3055772243.0], [""RS"", 1239959844.0]]","[[""MA"", 3055772243.0], [""RS"", 1239959844.0]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_ano_metrica"", ""metrics"": [{""name"": ""bolsa_familia_total"", ""expression_type"": ""sum"", ""required_filters"": [""metrica = 'bolsa_familia_total'""]}], ""dimensions"": [{""name"": ""estado"", ""source"": ""municipios.estado"", ""role"": ""group""}], ""filters"": [{""field"": ""estado"", ""values"": [""MA"", ""RS""], ""operator"": ""IN""}, {""field"": ""metrica"", ""values"": [""bolsa_familia_total""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""estado""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""estado""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [""socioeconomico_metric_filter_required""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""socioeconomico_metric_filter_required""], ""null_policy"": [], ""message"": null}",{},{},[],{},11408,596,12004,0.001579
V0,full_pipeline,GT074,medium,Qual o total de esgotamento sanitário nos estados do MA e RS?,"SELECT m.estado, SUM(s.valor) AS total_taxa_esgotamento FROM socioeconomico s JOIN municipios m ON s.codigo_6d = m.codigo_6d WHERE s.metrica = 'esgotamento_sanitario_domicilio' AND m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT mu.""estado"", SUM(s.""valor"") AS total_esgotamento_sanitario FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'esgotamento_sanitario_domicilio' AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"";",True,11.99,,ablation_20260510T164007_2d057980_V0_GT074,results,2,2,"[[""MA"", 8216.69], [""RS"", 55560.310000000034]]","[[""MA"", 8216.69], [""RS"", 55560.310000000034]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""municipio_ano_metrica"", ""metrics"": [{""name"": ""esgotamento_sanitario_domicilio"", ""expression_type"": ""sum"", ""required_filters"": [""metrica = 'esgotamento_sanitario_domicilio'""]}], ""dimensions"": [{""name"": ""estado"", ""source"": ""municipios.estado"", ""role"": ""group""}], ""filters"": [{""field"": ""estado"", ""values"": [""MA"", ""RS""], ""operator"": ""IN""}, {""field"": ""metrica"", ""values"": [""esgotamento_sanitario_domicilio""], ""operator"": ""=""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""estado""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""estado""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [""socioeconomico_metric_filter_required""], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [""socioeconomico_metric_filter_required""], ""null_policy"": [], ""message"": null}",{},{},[],{},11450,577,12027,0.001728
V0,full_pipeline,GT075,medium,Quantas mortes foram registradas em cada um dos estados MA e no RS?,"SELECT mu.estado, COUNT(*) AS total_mortes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado ORDER BY total_mortes DESC;","SELECT mu.""estado"", COUNT(*) AS total_mortes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""MORTE"" = true AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"";",True,9.22,,ablation_20260510T164007_2d057980_V0_GT075,results,2,2,"[[""RS"", 608450], [""MA"", 152427]]","[[""MA"", 152427], [""RS"", 608450]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,True,"{""intent"": ""count"", ""base_grain"": ""internacao"", ""metrics"": [{""name"": ""total"", ""expression_type"": ""count"", ""required_filters"": []}], ""dimensions"": [{""name"": ""estado"", ""source"": ""municipios.estado"", ""role"": ""group""}], ""filters"": [{""field"": ""estado"", ""values"": [""MA"", ""RS""], ""operator"": ""IN""}, {""field"": ""desfecho"", ""values"": [""MORTE = true""], ""operator"": ""semantic""}], ""answer_shape"": {""row_grain"": ""one_row_per_group"", ""top_n_scope"": ""none"", ""required_dimensions"": [""estado""], ""partition_dimensions"": [], ""ranked_dimensions"": [], ""requires_group_by"": true, ""include_unknown_bucket"": false, ""answer_kind"": ""grouped_table"", ""expected_row_count"": ""one_per_group"", ""output_dimensions"": [""estado""], ""filter_dimensions"": [], ""forbidden_output_dimensions"": []}, ""constraints"": [], ""null_policy"": [], ""ambiguities"": []}","{""passed"": true, ""constraints"": [], ""null_policy"": [], ""message"": null}",{},{},[],{},15950,480,16430,0.001653
